Date,META,AAPL,AMZN,NFLX,GOOGL
2024-09-30,569.1653442382812,231.266357421875,186.3300018310547,70.927001953125,164.79937744140625
2024-10-01,573.17236328125,224.5269012451172,185.1300048828125,70.61299896240234,165.93214416503906
2024-10-02,569.5332641601562,225.09263610839844,184.75999450683594,71.10900115966797,164.80929565429688
2024-10-03,579.4363403320312,223.9908905029297,181.9600067138672,70.68000030517578,164.80929565429688
2024-10-04,592.5309448242188,225.1125030517578,186.50999450683594,71.97000122070312,166.00167846679688
2024-10-07,581.434814453125,220.04051208496094,180.8000030517578,70.19200134277344,161.94754028320312
2024-10-08,589.4984130859375,224.09014892578125,182.72000122070312,72.1760025024414,163.3386688232422
2024-10-09,587.1318969726562,227.83213806152344,185.1699981689453,72.74299621582031,160.83462524414062
2024-10-10,580.4901733398438,227.3358154296875,186.64999389648438,73.02899932861328,161.0532684326172
2024-10-11,586.5752563476562,225.85691833496094,188.82000732421875,72.27899932861328,162.2058868408203
2024-10-14,587.04248046875,229.57901000976562,187.5399932861328,71.30000305175781,163.91500854492188
2024-10-15,582.9163818359375,232.1100311279297,187.69000244140625,70.5979995727539,164.41183471679688
2024-10-16,573.490478515625,230.055419921875,186.88999938964844,70.19999694824219,164.11370849609375
2024-10-17,573.6297607421875,230.42269897460938,187.52999877929688,68.76499938964844,161.8978729248047
2024-10-18,573.17236328125,233.25148010253906,188.99000549316406,76.38899993896484,162.384765625
2024-10-21,571.8697509765625,234.72044372558594,189.07000732421875,77.20700073242188,163.03065490722656
2024-10-22,578.6806640625,234.1051025390625,189.6999969482422,76.42400360107422,164.09385681152344
2024-10-23,560.4654541015625,229.0430145263672,184.7100067138672,74.92900085449219,161.74880981445312
2024-10-24,564.5321044921875,228.85446166992188,186.3800048828125,75.45500183105469,161.68917846679688
2024-10-25,569.9707641601562,229.6881866455078,187.8300018310547,75.46800231933594,164.22305297851562
2024-10-28,574.8525390625,231.6633758544922,188.38999938964844,74.91200256347656,165.66384887695312
2024-10-29,589.88623046875,231.93136596679688,190.8300018310547,75.94400024414062,168.60508728027344
2024-10-30,588.4146118164062,228.387939453125,192.72999572753906,75.3740005493164,173.3548126220703
